"Date","Sample","Site.ID","Line.Out.Depth.Range","Type","Hakai.Net.ID","Size.Fraction","Species","Stage","Source","Population","DFO.female.num","Total.weight..mg.","Sample.weight..mg.","Egg.diameter","Egg.depth","Tube.ID","dry_weight_mg","Project","file","lab.notes","Eggs.wet.weight","Eggs.holder.weight","Eggs.dry.weight","Number.of.Eggs","IVOL","C10.0_AREA","C11.0_AREA","C12.0_AREA","C13.0_AREA","C14.0_AREA","C14.1_AREA","C15.0_AREA","C16.0_AREA","C16.1n.7_AREA","C16.2n.4_AREA","C16.3n.4_AREA","C16.4n.1_AREA","C17.0_AREA","C18.0_AREA","C18.1n.7_AREA","C18.1n.9c_AREA","C18.2n.6c_AREA","C18.2n.6t_AREA","C18.3n.3_AREA","C18.3n.6_AREA","C18.4n.3_AREA","C19.0_AREA","C20.0_AREA","C18.1n.9t_AREA","C20.1n.11_AREA","C20.1n.9_AREA","C20.2n.6_AREA","C20.3n.6_AREA","C20.3n.3_AREA","C20.4n.3_AREA","C20.4n.6_AREA","C20.5n.3_AREA","C22.0_AREA","C22.1n.11_AREA","C22.1n.9_AREA","C22.2n.6_AREA","C22.4n.6_AREA","C22.5n.6_AREA","C22.5n.3_AREA","C22.6n.3_AREA","C24.1n.9_AREA","ant.15.0_AREA","iso.15.0_AREA","iso.17.0_AREA","Total.FA_G_AREA","SumFA","C10.0_mg.g","C11.0_mg.g","C12.0_mg.g","C13.0_mg.g","C14.0_mg.g","C14.1_mg.g","C15.0_mg.g","C16.0_mg.g","C16.1n.7_mg.g","C16.2n.4_mg.g","C16.3n.4_mg.g","C16.4n.1_mg.g","C17.0_mg.g","C18.0_mg.g","C18.1n.7_mg.g","C18.1n.9c_mg.g","C18.2n.6c_mg.g","C18.2n.6t_mg.g","C18.3n.3_mg.g","C18.3n.6_mg.g","C18.4n.3_mg.g","C20.0_mg.g","C18.1n.9t_mg.g","C20.1n.11_mg.g","C20.1n.9_mg.g","C20.2n.6_mg.g","C20.3n.6_mg.g","C20.3n.3_mg.g","C20.4n.3_mg.g","C20.4n.6_mg.g","C20.5n.3_mg.g","C22.0_mg.g","C22.1n.11_mg.g","C22.1n.9_mg.g","C22.2n.6_mg.g","C22.4n.6_mg.g","C22.5n.6_mg.g","C22.5n.3_mg.g","C22.6n.3_mg.g","C24.1n.9_mg.g","ant.15.0_mg.g","iso.15.0_mg.g","iso.17.0_mg.g","SumFA_mg.g","C10.0_PERCENT","C11.0_PERCENT","C12.0_PERCENT","C13.0_PERCENT","C14.0_PERCENT","C14.1_PERCENT","C15.0_PERCENT","C16.0_PERCENT","C16.1n.7_PERCENT","C16.2n.4_PERCENT","C16.3n.4_PERCENT","C16.4n.1_PERCENT","C17.0_PERCENT","C18.0_PERCENT","C18.1n.7_PERCENT","C18.1n.9c_PERCENT","C18.2n.6c_PERCENT","C18.2n.6t_PERCENT","C18.3n.3_PERCENT","C18.3n.6_PERCENT","C18.4n.3_PERCENT","C20.0_PERCENT","C18.1n.9t_PERCENT","C20.1n.11_PERCENT","C20.1n.9_PERCENT","C20.2n.6_PERCENT","C20.3n.6_PERCENT","C20.3n.3_PERCENT","C20.4n.3_PERCENT","C20.4n.6_PERCENT","C20.5n.3_PERCENT","C22.0_PERCENT","C22.1n.11_PERCENT","C22.1n.9_PERCENT","C22.2n.6_PERCENT","C22.4n.6_PERCENT","C22.5n.6_PERCENT","C22.5n.3_PERCENT","C22.6n.3_PERCENT","C24.1n.9_PERCENT","ant.15.0_PERCENT","iso.15.0_PERCENT","iso.17.0_PERCENT"
2021-07-20,"ZFA-067","QU39",NA,"Zoop",NA,NA,"Munida quadraspina","",NA,NA,NA,NA,NA,NA,NA,"Q23-075",19.59,"Zoopsprint","C:\CompassCDS\Data\2023\05\04\2023-05-05 10_31_50_Q23-075.DATA","insert",12202.52,12060.63,NA,NA,2,0.351148387474048,0,1.32478681826271,0.572738631095131,61.8803686989503,1.29860188923754,9.60232645266495,256.636679746812,114.743275618633,4.43343854783518,17.6268179663627,10.5789883706393,10.3756319009799,55.2775910663809,73.2670516887654,236.561421135914,10.4058065651929,0.409024359086318,7.81305058536545,0.704254600555831,8.58764581148359,7031.831357,3.34273186623011,6.95626678622008,7.99977539905043,30.527017515332,5.49824365120934,1.00267057072996,1.75126915661041,4.88611440756428,23.9767531515332,198.13819484067,1.90041076165701,10.6364442707439,18.7382919769303,0,3.58680130246474,7.36309774386986,14.6556045598862,194.132182456434,11.0772047345048,1.21589550373513,5.16634718903427,7.82918466825796,1583.83014979635,1442.83115135436,0.0179248794014318,0,0.0676256670884488,0.0292362751962803,3.15877328733794,0.0662890193587312,0.490164698961968,13.1003920238291,5.85723714234984,0.226311309230995,0.899786522019534,0.540019824943304,0.52963919862072,2.82172491405722,3.740023057109,12.0756212933085,0.53117950817728,0.0208792424240081,0.398828513801197,0.0359496988543048,0.43836885204102,0.170634602666162,0.355092740491071,0.408360153090885,1.55829594258969,0.280665832118905,0.0511827754328717,0.0893960774175807,0.249418805899147,1.22392818537689,10.1142519061087,0.097009227241297,0.542952744805712,0.956523327051062,0,0.183093481493861,0.375860017553336,0.748116618677193,9.90975918613753,0.565452002782279,0.0620671517986284,0.263723695203383,0.399652101493515,73.6514115035406,0.000243374553664462,0,0.000918185622080005,0.000396954716813199,0.0428881568303154,0.000900037324546652,0.00665519762562059,0.177870209903572,0.0795264750909529,0.00307273553365797,0.0122168265841895,0.00733210421795304,0.0071911615515374,0.0383118918762551,0.0507800594823524,0.16395641368975,0.00721207506188453,0.000283487335785878,0.00541508310104858,0.000488106040609644,0.00595194094847656,0.00231678659217494,0.0048212618501412,0.00554449866953675,0.0211577200053359,0.00381073256288391,0.000694932715992976,0.00121377276541785,0.00338647692973483,0.0166178510417014,0.137325975152866,0.00131714009631212,0.00737192585616111,0.0129871689832459,0,0.00248594667442401,0.00510322897932877,0.0101575326718787,0.134549480910643,0.00767740890824742,0.00084271503466902,0.003580701168106,0.00542626534013273
2021-07-20,"ZFA-068","QU39",NA,"Zoop",NA,NA,"Munida quadraspina","",NA,NA,NA,NA,NA,NA,NA,"Q23-079",16.31,"Zoopsprint","C:\CompassCDS\Data\2023\05\04\2023-05-05 13_07_45_Q23-079.DATA","insert",12093.37,11995.94,NA,NA,2,0,0,1.54549858794661,0.573990109823172,47.2140973283068,1.04189325639257,7.57283038976338,237.820178936387,88.6260336955153,3.17005054563098,2.26193448147171,9.20328726770682,9.70133179009734,83.1273917839796,54.7933553531286,202.452158891309,10.0842502578508,0.654662153362986,8.24632997778055,0.485314009454745,8.77655804912093,7115.361962,3.17540798636324,19.4315084795963,8.07174435492197,18.8987167719859,6.0703815639562,0.978493523194288,1.40244043567885,3.8093771026346,14.6573895758193,151.307569769421,2.18764651863539,10.8280421026317,13.1486385864343,0,2.02778547416925,4.23928260868424,18.5361560036403,149.406150196917,5.84719762707695,0.904756330652009,3.12858242755409,5.98219710568816,1338.9594450543,1221.39061141068,0,0,0.0947577307140777,0.0351925266599124,2.89479444073003,0.0638806411031618,0.464305971168816,14.5812494749471,5.43384633326274,0.194362387837583,0.138683904443391,0.56427267122666,0.594808816069733,5.09671316885222,3.35949450356398,12.4127626542801,0.618286343215865,0.040138697324524,0.505599630765208,0.0297556106348709,0.538109015887243,0.194690863664208,1.19138617287531,0.494895423355118,1.1587196058851,0.372187710849552,0.0599934716857319,0.0859865380551104,0.233560827874592,0.898675019976659,9.27698159223918,0.134129155035892,0.663889767175456,0.806170360909521,0,0.124327742131775,0.25991922800026,1.13649025160272,9.16040160618741,0.358503839796257,0.0554724911497247,0.191819891327657,0.366780938423554,74.885997020888,0,0,0.00126535980668918,0.000469948028469143,0.038656017892405,0.000853038533830878,0.00620017078812887,0.194712630598748,0.0725615809287693,0.00259544368199263,0.00185193373875637,0.00753508925132247,0.00794285767342888,0.0680596289240909,0.0448614512353614,0.165755456935665,0.00825636791673357,0.000535997368284061,0.00675159109685327,0.000397345456007899,0.00718570944227594,0.00259983002709977,0.0159093317879309,0.0066086510568468,0.0154731144937804,0.0049700574961396,0.000801130706305451,0.001148232533128,0.00311888520105361,0.012000574950294,0.123881392533928,0.00179111129412457,0.0088653392301137,0.0107653018318586,0,0.00166022683916589,0.00347086556018959,0.0151762718908011,0.122324626373503,0.00478732812619507,0.000740759198735802,0.00256149212080535,0.00489785745018854
2021-07-21,"ZFA-078","QU39",NA,"Zoop",NA,NA,"Beroe","",NA,NA,NA,NA,NA,NA,NA,"Q23-080",89.24,"Zoopsprint","C:\CompassCDS\Data\2023\05\04\2023-05-05 13_46_44_Q23-080.DATA","regular",14500.97,12058.98,NA,NA,2,0,0,4.07274115437772,1.09349103655076,166.082836865076,0.323192443805587,6.20350742371532,305.356440868339,35.0627773963275,6.69032074308556,28.2700158105849,6.28575464696845,11.3040121899184,120.110303633976,27.4356938947917,142.764894791148,10.7742786775652,1.32937322058556,8.88997963090921,0.479850240828898,21.2151631430277,8341.189196,2.01847521251213,3.02104178227778,9.57205796126627,24.2442241265762,6.30089458049981,0.641323515664325,1.09074031666407,9.9198920328626,16.9261757385511,315.160621073149,0.375095603094626,9.71812976486285,30.4015918103867,0.314050004675137,0,12.5028797392597,11.5245218626737,359.124649508789,3.79131425230892,0.712064239934548,2.12738367312296,5.41143268236209,2058.76697536546,1728.64318729308,0,0,0.0456380676196517,0.0122533733365168,1.86108064617969,0.00362160963475557,0.0695148747614894,3.42174407068959,0.392904273827068,0.0749699769507571,0.316786371700862,0.0704365155420041,0.126669791460314,1.34592451405173,0.30743717945755,1.59978591204783,0.120733736862004,0.0148966071334106,0.0996187766798433,0.00537707576007281,0.237731545753336,0.0226185030536994,0.0338530006978684,0.107261967293436,0.271674407514301,0.0706061696604641,0.00718650286490727,0.0122225494919775,0.111159704536784,0.189670279454854,3.53160713887437,0.00420322280473584,0.108898809556957,0.340672252469596,0.00351916186323551,0,0.140103986320704,0.129140764933592,4.02425649382328,0.0424844716753577,0.00797920484014509,0.0238389026571376,0.0606390932582037,19.3707215070941,0,0,0.00235603343958757,0.000632571860166863,0.0960769915306518,0.000186963073803381,0.00358865697057444,0.17664515332774,0.0202834093548439,0.00387027281989993,0.0163538756976526,0.00363623603365566,0.00653923971876445,0.0694824151779175,0.0158712301627463,0.0825878329551092,0.00623279503645683,0.000769026963087309,0.00514274993026771,0.000277587789288261,0.0122727253946773,0.00116766445924154,0.00174763757175852,0.00553732431980679,0.0140250019812017,0.00364499430930367,0.000370998202739912,0.000630980600671034,0.00573854228899395,0.00979159601181563,0.182316757668578,0.000216988448426999,0.00562182516108527,0.0175869676483053,0.000181674278985772,0,0.00723277066728746,0.00666680200251174,0.207749437332496,0.00219323124643544,0.000411920889845166,0.00123066673837663,0.00313045093524245
2021-07-21,"ZFA-082","QU39",NA,"Zoop",NA,NA,"Tomopteris septentrionalis","",NA,NA,NA,NA,NA,NA,NA,"Q23-066",8.13,"Zoopsprint","C:\CompassCDS\Data\2023\05\04\2023-05-05 04_41_18_Q23-066.DATA","insert",11664.72,11541.29,NA,NA,2,0,0,7.95874194793414,0.695116124738414,24.3023116032596,0,2.96891440309853,108.213705975208,17.6414231697999,1.61911156046542,2.4153915305615,2.92352958100345,5.36149180613592,40.7882465391593,11.3431728708771,75.2803431986508,5.01485692275546,0,3.19814645607909,0.443596675921932,10.8036880469799,6795.238601,0.828707921186357,5.98461620670912,1.0373592928676,5.59742834701972,2.41179271726944,0,2.12115084198498,3.84189925739445,3.53997757583671,69.365319840371,0,1.28868107423208,27.716345526452,0,0,1.54289966116232,7.39382817883778,89.9320677878872,2.78098555468222,0,1.05763794503733,2.53604781625533,606.18657730338,549.948533957814,0,0,0.978935048946389,0.0855001383442083,2.98921421934313,0,0.365180123382353,13.31041893914,2.16991674905288,0.199152713464382,0.297096129220357,0.359597734440769,0.659470086855586,5.01700449436154,1.39522421536004,9.25957480918214,0.61683356983462,0,0.393375947857207,0.0545629367677653,1.32886691844771,0.101932093626858,0.736115154576767,0.127596468987405,0.688490571589141,0.296653470758849,0,0.260904162605779,0.47255833424286,0.435421596043875,8.53201966056223,0,0.158509357224118,3.4091445911995,0,0,0.189778556108526,0.909449960496651,11.0617549554597,0.342064643872351,0,0.130090768147273,0.311937000769414,67.6443461202724,0,0,0.0144717940979994,0.00126396577464417,0.0441901561740027,0,0.00539853135298342,0.19677060541725,0.0320783165705341,0.00294411469526642,0.00439203194738725,0.00531600577232871,0.00974907918664838,0.0741673884383663,0.0206258807333182,0.136886160341007,0.00911877496365895,0,0.00581535590805742,0.000806614889450655,0.0196449074411181,0.00150688268086178,0.0108821386678489,0.00188628431355574,0.0101780948605076,0.00438548803814876,0,0.00385699881172461,0.00698592508238081,0.0064369251980009,0.126130565966182,0,0.00234327576974855,0.0503980714831363,0,0,0.00280553463804791,0.013444582033207,0.163528152608524,0.00505681056128707,0,0.00192315804067306,0.00461142754214501
2021-07-21,"ZFA-100","QU39",NA,"Zoop",NA,NA,"Tomopteris septentrionalis","",NA,NA,NA,NA,NA,NA,NA,"Q23-069",5.86,"Zoopsprint","C:\CompassCDS\Data\2023\05\04\2023-05-05 06_38_04_Q23-069.DATA","insert",11794.29,11723.24,NA,NA,2,0,0,10.6394868688242,0.689198578170786,10.681021094173,0,4.01595227976895,100.021050985974,23.4128735867477,1.32773827469073,1.16868091475808,4.63145971802532,8.30796922734168,25.1848364503266,21.9684546849726,38.524022975785,4.67205205643635,0,8.78054680268085,1.0113064146676,22.2982463911394,6832.449567,0,1.15020659251651,0,3.84951243431549,3.34966031224567,0.460987761067801,7.39956901316708,10.6439821014196,5.2271773834229,111.137834177006,0,0,12.0704508011775,0.739417815010416,0,2.39367996640494,2.95762781515457,87.0767051649428,0.984552231090036,0.699142213221989,1.47225926753774,5.48179240662077,613.722433715843,544.429454760804,0,0,1.815612093656,0.117610678868735,1.82269984542201,0,0.685316088697772,17.0684387348078,3.99537091924022,0.226576497387496,0.199433603201037,0.79035148771763,1.41774218896616,4.2977536604653,3.7488830520431,6.57406535422952,0.797278507924292,0,1.49838682639605,0.172577886462049,3.80516150019444,0,0.196280988484047,0,0.656913384695476,0.571614387755233,0.0786668534245395,1.26272508757117,1.81637919819447,0.892009792392987,18.9655007127996,0,0,2.05980389098592,0.126180514506897,0,0.408477809966713,0.504714644224329,14.8595060008435,0.16801232612458,0.119307544918428,0.25123878285627,0.93545945505474,92.9060503004785,0,0,0.0195424527012387,0.00126590979261691,0.0196187421543269,0,0.00737644196993964,0.183717192579006,0.0430044212009693,0.00243877009790749,0.00214661588299175,0.00850699696264626,0.0152599554537177,0.0462591364778227,0.0403513338465944,0.0707603577266233,0.00858155637168644,0,0.0161279789803779,0.00185755272023613,0.040957090392797,0,0.002112682520129,0,0.00707072771440477,0.006152606702217,0.000846735526589643,0.0135914193261606,0.0195507094782299,0.0096012023921804,0.204136336131619,0,0,0.0221708261660469,0.00135815174683243,0,0.00439667608993824,0.00543252718840131,0.159941208917875,0.00180841103008029,0.00128417411495335,0.0027042241279627,0.0100688755148805
2021-07-22,"ZFA-129","QU39",NA,"Zoop",NA,NA,"Scina spp.","",NA,NA,NA,NA,NA,NA,NA,"Q23-064",3.91,"Zoopsprint","C:\CompassCDS\Data\2023\05\04\2023-05-05 03_23_28_Q23-064.DATA","insert",11338.61,11292.38,NA,NA,2,0,0,0,0,4.04949827569174,0,0.754519544386047,40.3519406726982,11.0503927856667,1.13414688498935,1.8290066826097,1.11281164810239,1.76718533692737,4.97323442514022,5.59216077620615,39.70872890804,1.35778071174987,0,0,0,1.55224845481336,6860.870389,0.363646527341503,0,4.11685278449297,12.8133830790547,0,0,0,0,3.46170465311205,39.65791070565,0,12.0368725129111,3.82415884682296,0,0,0.603601567978841,2.75129657240928,25.1215125746052,2.29683370134279,0,0,0,237.116823123242,222.281428632743,0,0,0,0,1.03567730836106,0,0.192971750482365,10.3201894303576,2.82618741321399,0.290063141941009,0.467776645168721,0.28460655961698,0.451965559316464,1.27192696295146,1.4302201473673,10.1556851427212,0.347258494053674,0,0,0,0.396994489722088,0.093004226941561,0,1.05290352544577,3.27708007136949,0,0,0,0,0.885346458596433,10.1426881600128,0,3.07848401864735,0.978045740875436,0,0,0.154373802552133,0.703656412380889,6.42493927739264,0.587425499064651,0,0,0,56.8494702385531,0,0,0,0,0.0182178884695869,0,0.00339443357471252,0.181535366768622,0.0497135224190248,0.00510230158212275,0.00822833780518667,0.00500631858876974,0.00795021584932832,0.0223735939422861,0.025158020670479,0.178641684788015,0.00610838575269919,0,0,0,0.00698325750541227,0.00163597350250221,0,0.018520903027373,0.057644865600649,0,0,0,0,0.0155735217035677,0.178413063788489,0,0.0541514987866965,0.0172041311338758,0,0,0.00271548357274652,0.0123775368429677,0.113016695677764,0.0103329986471234,0,0,0
2021-07-22,"ZFA-131","QU39",NA,"Zoop",NA,NA,"Beroe","",NA,NA,NA,NA,NA,NA,NA,"Q23-071",7.72,"Zoopsprint","C:\CompassCDS\Data\2023\05\04\2023-05-05 07_55_59_Q23-071.DATA","insert",12200.67,12004.4,NA,NA,2,0,0,0.654583336921734,0,7.60674300229324,0,1.52131252191112,50.0669745515318,1.99207011151659,0.284840467920778,0,1.20547517326202,3.12559259950839,33.5639332727346,2.90587120414826,22.1724374160065,2.18300581200359,0.408923603707513,0,0,2.60125228182821,7834.849775,0.390488110156522,8.52783955899142,0,0.629115844406857,2.15559055183033,0.91785493232383,0,0.820736721145365,1.4042896655284,11.4890958391094,0,0,1.52170831763012,0,1.31657761619303,0.460178714594435,6.38798049577153,19.8498860432841,0,0,0,0.502803778391526,236.92962989836,186.667161544651,0,0,0.0847905876841625,0,0.985329404442129,0,0.19706120750144,6.48535939786682,0.258040169885569,0.0368964336684945,0,0.15614963384223,0.404869507708341,4.34765975035423,0.376408187065837,2.87207738549307,0.282772773575594,0.0529693787185898,0,0,0.336949777438888,0.0505813614192386,1.10464242992117,0,0.0814916896900074,0.279221574071287,0.118893125948683,0,0.106313046780488,0.181902806415596,1.48822484962557,0,0,0.197112476376959,0,0.170541141993916,0.059608641786844,0.827458613441909,2.57122876208343,0,0,0,0.0651300231077107,24.1796841379082,0,0,0.00350668715110427,0,0.0407503009064274,0,0.00814986690386469,0.268215224023512,0.0106717758765517,0.00152592703271294,0,0.00645788559319612,0.0167442016777051,0.17980630869938,0.0155671258945734,0.11878059982555,0.0116946429888334,0.00219065635499952,0,0,0.0139352431370527,0.0020918950442342,0.0456847336640491,0,0.00337025451718979,0.0115477759129835,0.00491706695879809,0,0.00439679220680196,0.00752296040668347,0.0615485645361421,0,0,0.00815198723245238,0,0.00705307567382762,0.00246523657823103,0.0342212333594814,0.106338393314755,0,0,0,0.0026935845289063
2021-09-01,"ZFA-147","QU39",NA,"Zoop",NA,NA,"Munida quadraspina","",NA,NA,NA,NA,NA,NA,NA,"Q23-076",19.74,"Zoopsprint","C:\CompassCDS\Data\2023\05\04\2023-05-05 11_10_52_Q23-076.DATA","insert",12215.39,12107.57,NA,NA,2,0,0,2.53860358345275,0.594177506508906,95.523440265478,2.29356532299672,13.157266050079,0,0,17.6375746200241,51.002872061748,39.2045915743412,13.1504182948525,59.4820886487833,130.627147233286,347.00305380976,12.1334992801782,0.618324531257362,12.8080924984844,2.13581827908099,24.9522842783583,6769.955769,4.5369878575347,3.36721438186991,7.4367491262704,23.3433419201413,10.5657677155793,1.95662033800209,3.97355940686944,9.84591782788648,26.543017669751,410.580834180336,3.39416168865076,6.88429113132659,7.64871017874445,0,2.20730149204613,6.53627381697595,10.4026337029382,261.625444158792,6.57461880161953,1.85869012654697,5.90854613233441,14.9694642340284,2515.20155692468,1655.02296372691,0,0,0.128602005240767,0.0301001776346963,4.83908005397558,0.11618871950338,0.66652816869701,0,0,0.893494155016417,2.58373212065593,1.98604820538709,0.666181271269125,3.0132770338796,6.61738334515129,17.578675471619,0.614665617030306,0.0313234311680528,0.648839538930313,0.108197481209777,1.26404682261187,0.229837277484027,0.170578236163623,0.376735011462533,1.18254011753502,0.535246591468049,0.0991195713273603,0.201294802779607,0.498780031807826,1.3446310876267,20.7994343556401,0.171943347955966,0.348748284261732,0.387472653431836,0,0.111818717935468,0.331118227810332,0.526982457089066,13.2535685997362,0.333060729565326,0.0941585677075466,0.299318446420183,0.758331521480671,83.8410822556694,0,0,0.00153387816307764,0.000359014659936131,0.0577172899464613,0.00138582084555001,0.00794989939018754,0,0,0.0106569969158049,0.0308170177572012,0.0236882462863579,0.00794576183114665,0.0359403403774149,0.0789276947185855,0.209666609717819,0.00733131777993886,0.000373604804772599,0.00773892131964265,0.00129050673367781,0.0150766997348295,0.00274134435410971,0.00203454239347069,0.00449344165565155,0.0141045426146685,0.00638406109591763,0.00118223153447733,0.00240090892631572,0.00594911251606724,0.0160378546107779,0.248081653958297,0.00205082452814281,0.0041596348100355,0.00462151302210361,0,0.00133369840807257,0.00394935536257276,0.00628549206321142,0.158079645958291,0.00397252421610772,0.00112306002229807,0.00357006897295798,0.00904486799404825
2021-09-01,"ZFA-148","QU39",NA,"Zoop",NA,NA,"Munida quadraspina","",NA,NA,NA,NA,NA,NA,NA,"Q23-077",24.58,"Zoopsprint","C:\CompassCDS\Data\2023\05\04\2023-05-05 11_49_51_Q23-077.DATA","insert",12305,12185.8,NA,NA,2,0,0,2.5643214202311,0.71115609518513,100.554042573813,2.23028341643291,14.4708205037424,0,0,21.0724638206144,52.4496885133473,44.8639815431059,13.849879042576,66.0522585099294,159.714507753342,444.271999677347,15.0043240488211,0.556229779519871,4.4734471511651,2.44506217216051,27.5280188176898,6429.454465,4.95435410475374,3.46158150526695,8.76050135460443,32.73712152342,13.1171006667982,2.51818552073687,4.07685120295817,10.1208128627753,32.1257975500725,473.583848999232,3.34742463566075,6.21221001912796,12.6332800538778,0,3.44637743305022,8.9540722099196,12.894090883028,305.784131717931,8.77750378468541,1.84304934959983,6.54686651941317,16.6247328263799,2970.46289097562,1945.33237956231,0,0,0.104325525639996,0.0289323065575724,4.0908886319696,0.0907356963560987,0.588723372812953,0,0,0.857301213206443,2.13383598508329,1.82522300826306,0.563461311740275,2.68723590357728,6.49774238215385,18.0745321268246,0.610428154956109,0.0226293645044699,0.1819954089164,0.0994736441074252,1.11993567199715,0.201560378549786,0.140829190612976,0.356407703604737,1.33186011079821,0.533649335508469,0.102448556580019,0.165860504595532,0.411749913050256,1.30698932262297,19.267040235933,0.136184891605401,0.252734337637427,0.513965828066631,0,0.140210636006925,0.364282840110643,0.524576520871765,12.4403633733902,0.357099421671498,0.0749816659723285,0.266349329512334,0.676352027110653,79.1428958324782,0,0,0.00131819191782952,0.000365570481762677,0.0516899032937685,0.0011464793573912,0.00743873934129355,0,0,0.0108323205031705,0.0269618133458243,0.0230623733067148,0.00711954377981006,0.0339542276702302,0.0821013979057277,0.228378453134731,0.00771298735704847,0.00028593045865253,0.00229957985492001,0.00125688658547422,0.0141508048223016,0.00254679054171115,0.00177942933641282,0.00450334423394293,0.0168285491298847,0.00674285834369828,0.0012944757138641,0.00209570932237062,0.00520261368653741,0.0165142974473599,0.243446237761068,0.00172074688666514,0.00319339259675802,0.00649414988749644,0,0.00177161366831597,0.00460284952021114,0.00662821994765185,0.157188630041068,0.00451208434964738,0.000947421309059024,0.00336542309591648,0.00854596006370916
2021-09-01,"ZFA-149","QU39",NA,"Zoop",NA,NA,"Munida quadraspina","",NA,NA,NA,NA,NA,NA,NA,"Q23-074",19.24,"Zoopsprint","C:\CompassCDS\Data\2023\05\04\2023-05-05 09_52_51_Q23-074.DATA","insert",11989.45,11902.97,NA,NA,2,0,0,2.3967201242833,0.671929731617976,133.394635607257,3.61206612944274,13.7813918952776,0,0,22.2509096033688,53.6685405156684,48.5758505556965,11.9732607790792,57.6546666368229,143.732854878494,343.623298093793,14.6799126974279,0.799921993241735,14.1183309886549,2.19807351760149,27.9988756847114,6760.045049,4.18820007112056,0,11.7908965357843,27.5878342153338,10.6482480114017,1.2025048732778,3.55135244158637,11.5938732037879,26.2689478417409,458.171167654892,4.18734121589727,9.41348616595587,12.8999166748008,0,2.9329851637502,8.04697865261223,12.7184838084353,276.289907679874,8.41895185423638,2.13948474383902,7.32536058503417,16.0705289184531,2774.89576023978,1810.57768974425,0,0,0.124569653029278,0.034923582724427,6.93319311888033,0.187737324815111,0.716288560045613,0,0,1.15649218312728,2.78942518272705,2.52473235736468,0.622310851303491,2.99660429505316,7.47052260283234,17.8598387782637,0.762989225438043,0.0415759871747263,0.733800986936327,0.114244985322323,1.4552430189559,0.217681916378408,0,0.61283246027985,1.43387911722109,0.553443243835846,0.0625002532888672,0.184581727733179,0.602592162359037,1.36532992940441,23.8134702523333,0.217637277333538,0.489266432741989,0.670473839646614,0,0.152442056327973,0.418242133711654,0.661043856987284,14.3601823118438,0.437575460199396,0.111199830760864,0.380735997143148,0.835266575803174,94.1048695293271,0,0,0.00132373227498558,0.000371113449273136,0.0736751791225814,0.00199497991712963,0.00761159931072841,0,0,0.0122893978697549,0.0296416667562324,0.0268289236252314,0.00661295057754213,0.0318432437135391,0.079385080072867,0.189786552678847,0.00810786125366512,0.000441804843709703,0.0077976941109051,0.00121401778562287,0.0154640564960603,0.0023131844023286,0,0.00651222899882843,0.0152370342192997,0.00588113289571449,0.000664155357756375,0.0019614471456831,0.00640341106016032,0.0145086002056346,0.253052476151746,0.00231271004807794,0.00519916169257865,0.00712475181146354,0,0.00161991677041182,0.00444442605152661,0.00702454464145742,0.152597653911719,0.00464987053685919,0.00118165862528728,0.00404586924191521,0.00887591237287534
2021-09-01,"ZFA-160","QU39",NA,"Zoop",NA,NA,"Pleurobrachia","",NA,NA,NA,NA,NA,NA,NA,"Q23-078",24.22,"Zoopsprint","C:\CompassCDS\Data\2023\05\04\2023-05-05 12_28_50_Q23-078.DATA","insert",12712.19,12048.41,NA,NA,2,0,0,0,0,12.9583999947697,0,0.978528533630639,28.6224608650799,4.68367030914699,0.539012562765496,1.1081755420776,0.70210871549631,2.12716755457286,12.8569509382079,2.81219843256311,6.08093465989437,0.695935219021785,0,0.527415573459765,0,1.51936762403527,6870.79529,0,0,0,0.392810684947652,0,0,0,0.939951676249111,1.14627242882097,37.563075998732,0,0,0,0,0,0.449522077741891,1.32801132836545,34.8563342002873,0,0,0,0.565007976536585,160.004973456282,153.453312896403,0,0,0,0,0.535028901518156,0,0.0404016735603071,1.18176964760858,0.193380277008546,0.0222548539539841,0.0457545640824775,0.0289887991534397,0.0878269015100271,0.530840253435504,0.116110587636792,0.251070795206209,0.0287339066482983,0,0.0217760352378103,0,0.0627319415373768,0,0,0,0.0162184428136933,0,0,0,0.038808904882292,0.0473275156408329,1.55091147806491,0,0,0,0,0,0.0185599536639922,0.0548311861422566,1.43915500414068,0,0,0,0.0233281575778937,6.33580978102406,0,0,0,0,0.0844452279992029,0,0.00637671820282726,0.186522273940107,0.030521793376393,0.00351255083772213,0.00722158108652721,0.00457538975369211,0.0138619852150662,0.0837841210172355,0.0183260848494137,0.0396272621627899,0.00453515929950379,0,0.00343697743310258,0,0.00990117186365993,0,0,0,0.00255980582975645,0,0,0,0.00612532671017457,0.00746984478331092,0.244785044322185,0,0,0,0,0,0.00292937356162109,0.00865417176924686,0.227146182395026,0,0,0,0.0036819535914355
